ID,GT_NO2
X5561,1.4038982749896722e+17
X5953,1.4081970343312838e+17
X6701,1.4075948411824866e+17
X6877,1.4078500881253472e+17
PD03,1.4089808659676464e+17
TV03,1.4089842528192786e+17
X5561,1.4052617031737899e+17
X5953,1.409753402388186e+17
X6701,1.409007913420237e+17
X6877,1.4094475068951827e+17
PD03,1.4108916777063862e+17
TV03,1.4090604311743082e+17
X5561,1.2215638531918286e+17
X5953,1.2242948608423053e+17
X6701,1.2237864808496214e+17
X6877,1.4109862933127942e+17
PD03,1.2232570876940323e+17
TV03,1.4091769922462226e+17
X5561,1.2220928899388546e+17
X5953,1.2245356695788474e+17
X6701,1.2242712085910645e+17
X6877,1.2243468278748355e+17
PD03,1.223158798274757e+17
TV03,1.2228002902910198e+17
X5561,1.0575764526920282e+17
X5953,1.2244494453069438e+17
X6701,1.2241273467339947e+17
X6877,1.224199926816029e+17
PD03,1.2234505792065726e+17
TV03,1.2228633344212126e+17
X5561,1.2214643744674138e+17
X5953,1.2241599383077267e+17
X6701,1.223788452412853e+17
X6877,1.2240405476137994e+17
PD03,1.2228246180869715e+17
TV03,1.2227109188521272e+17
X5561,1.221337281548487e+17
X5953,1.224001407724516e+17
X6701,1.2235934978546886e+17
X6877,1.2237506849153571e+17
PD03,1.058186842452757e+17
TV03,1.22230021979484e+17
X5561,1.0575671899753464e+17
X5953,1.0587001585856776e+17
X6701,1.0585488897020928e+17
X6877,1.0585283645403042e+17
PD03,1.0585651610746443e+17
TV03,1.0579791706155323e+17
X5561,1.0572252510468275e+17
X5953,1.0585765310222885e+17
X6701,1.0585695196959493e+17
X6877,1.0585382571901794e+17
PD03,1.2229125421767306e+17
TV03,1.2226573828028824e+17
X5561,1.2214519952761717e+17
X5953,1.223807529416735e+17
X6701,1.2233570263557067e+17
X6877,1.2234713291530835e+17
PD03,1.0579825520489136e+17
TV03,1.0581202394965205e+17
X5561,1.0573867922221723e+17
X5953,1.058804914298707e+17
X6701,1.058603025619497e+17
X6877,1.0587720693219931e+17
PD03,1.0583050503467646e+17
TV03,1.0583225097196434e+17
X5561,1.2217167830249147e+17
X5953,1.0590486582465792e+17
X6701,1.058684934536581e+17
X6877,1.058917696500551e+17
PD03,1.0589872247809526e+17
TV03,1.0581396912496862e+17
X5561,1.2216943025045378e+17
X5953,1.0585756242325162e+17
X6701,1.0584320367601618e+17
X6877,1.0585354983603086e+17
PD03,1.223021459648521e+17
TV03,1.0575715707452693e+17
X5561,1.2208506700759763e+17
X5953,1.223091030456632e+17
X6701,1.2227238757318208e+17
X6877,1.2228994007804208e+17
PD03,1.2223556672402598e+17
TV03,1.221856325063148e+17
X5561,1.4046562069228888e+17
X5953,1.222939608906358e+17
X6701,1.2226328426913251e+17
X6877,1.222598700043664e+17
PD03,1.2221397764294434e+17
TV03,1.0578903598327526e+17
X5561,1.2205547950742466e+17
X5953,1.2238189861627494e+17
X6701,1.2234112047142624e+17
X6877,1.2235106245986291e+17
PD03,1.0583343659481786e+17
TV03,1.0579974917233472e+17
X5561,1.0573958877892978e+17
X5953,1.0589822437431366e+17
X6701,1.0586712860189632e+17
X6877,1.0588248598840832e+17
PD03,1.058775983644438e+17
TV03,1.0583019654244738e+17
X5561,1.0575947121371406e+17
X5953,1.0585502372044886e+17
X6701,1.058616735893779e+17
X6877,1.058711198526355e+17
PD03,1.2231852320009843e+17
TV03,1.2221340058094947e+17
X5561,1.2211583039372486e+17
X5953,1.2235800381993126e+17
X6701,1.2232537885068994e+17
X6877,1.2231542803332856e+17
PD03,1.2230739356107952e+17
TV03,1.2224938568966485e+17
X5561,1.2214230085907317e+17
X5953,1.2239588960781275e+17
X6701,1.2236551875011523e+17
X6877,1.2233706699932813e+17
PD03,1.2234186272353866e+17
TV03,1.2225950962251683e+17
X5561,1.2214611376875899e+17
X5953,1.2240930664147226e+17
X6701,1.2238324167398112e+17
X6877,1.2239820103958685e+17
PD03,1.2231200514628051e+17
TV03,1.222562609823046e+17
X5561,1.2213642887300338e+17
X5953,1.2241980864220424e+17
X6701,1.2238617245945602e+17
X6877,1.2238681385318832e+17
PD03,1.2228579317112512e+17
TV03,1.2226052517106683e+17
X5561,1.2213897395438592e+17
X5953,1.2235761443388698e+17
X6701,1.2231157268622635e+17
X6877,1.223396886450906e+17
PD03,1.222438849068248e+17
TV03,1.2222395947321093e+17
X5561,1.2211751955684211e+17
X5953,1.2237461645387443e+17
X6701,1.2232642797427483e+17
X6877,1.2235248200948373e+17
PD03,1.058034620552227e+17
TV03,1.0578843205974142e+17
X5561,1.2212817455708544e+17
X5953,1.0663273697700827e+17
X6701,1.1406381721756624e+17
X6877,1.0584406673091797e+17
PD03,1.2233301181909474e+17
TV03,1.2225817551015707e+17
X5561,1.2210798787224859e+17
X5953,1.2235250037840638e+17
X6701,1.2231744166517216e+17
X6877,1.2232925015740475e+17
PD03,1.0581356780219338e+17
TV03,1.0579705688030677e+17
X5561,1.0574990999874288e+17
X5953,1.058792173799415e+17
X6701,1.0587135484593758e+17
X6877,1.0588670470305152e+17
PD03,9.589652830567366e+16
TV03,1.0582146313347285e+17
X5561,9.589799541545362e+16
X5953,9.59756666967818e+16
X6701,9.596876035764314e+16
X6877,9.597856635992325e+16
PD03,9.5921885286411e+16
TV03,9.593032170517894e+16
X5561,9.589980286698995e+16
X5953,9.597968979743605e+16
X6701,9.596162462344155e+16
X6877,9.59769654885206e+16
PD03,9.592779955978654e+16
TV03,9.593104642065171e+16
X5561,9.58951167847919e+16
X5953,9.597474249962934e+16
X6701,9.59464532261031e+16
X6877,9.596430115271781e+16
PD03,9.592078141039282e+16
TV03,9.5909768564698e+16
X5561,9.591905927920429e+16
X5953,9.593792150111298e+16
X6701,9.598819422619432e+16
X6877,9.594308068389582e+16
PD03,9.594936980019648e+16
TV03,9.59473874035329e+16
X5561,9.588126921093475e+16
X5953,9.598902693996022e+16
X6701,9.597345080435843e+16
X6877,9.598136254117061e+16
PD03,9.593539669034392e+16
TV03,1.0583385657305771e+17
X5561,9.591235902412238e+16
X5953,9.59891580621789e+16
X6701,9.596416808051336e+16
X6877,9.597898421499298e+16
PD03,8.2568885838554e+16
TV03,9.59321141422381e+16
X5561,8.256448321909264e+16
X5953,8.26166902719531e+16
X6701,8.25757199288586e+16
X6877,8.26086119564665e+16
PD03,7.084193262608137e+16
TV03,7.084553358433824e+16
X5561,7.0850075707750744e+16
X5953,7.086627619361073e+16
X6701,7.085415829234936e+16
X6877,7.08675823910977e+16
PD03,7.67006296420739e+16
TV03,7.083063147216598e+16
X5561,9.587930343243648e+16
X5953,8.257342190859056e+16
X6701,8.256431512146251e+16
X6877,8.256110604079482e+16
PD03,9.589976347214139e+16
TV03,9.588012145831982e+16
X5561,1.0573000146913638e+17
X5953,1.0590102566965248e+17
X6701,1.0588947656261152e+17
X6877,1.0590055917996973e+17
PD03,1.0587013537017898e+17
TV03,1.0582066265648586e+17
X5561,1.0577699031557478e+17
X5953,1.2241386687724653e+17
X6701,1.0586918211371869e+17
X6877,1.2238959483055598e+17
PD03,1.223494614782263e+17
TV03,1.2226732197294384e+17
X5561,1.139654958975899e+17
X5953,1.2240912497415349e+17
X6701,1.2235681480768475e+17
X6877,1.223709444362817e+17
PD03,1.0582053354406947e+17
TV03,1.0579050274622814e+17
X5561,1.0574196916200618e+17
X5953,1.0586838907845635e+17
X6701,1.0583123329491077e+17
X6877,1.0584459031794269e+17
PD03,1.2228075166219165e+17
TV03,1.221965517147696e+17
X5561,1.2209973808092352e+17
X5953,1.2232894143713302e+17
X6701,1.2228586303602266e+17
X6877,1.2230431870890072e+17
PD03,1.2229209877649376e+17
TV03,1.2223270192266563e+17
X5561,1.2211936607694123e+17
X5953,1.2237760591751315e+17
X6701,1.2233796670682594e+17
X6877,1.2235389918926746e+17
PD03,1.2232370107133874e+17
TV03,1.2227209245734912e+17
X5561,1.2212294634719035e+17
X5953,1.2212390034696978e+17
X6701,1.2212564699762288e+17
X6877,1.2233964478197358e+17
PD03,1.2230580137532234e+17
TV03,1.2221416793212459e+17
X5561,1.2213695886806125e+17
X5953,1.2236639393316443e+17
X6701,1.2233148226608598e+17
X6877,1.2233162148231509e+17
PD03,1.223077479380806e+17
TV03,1.2225140171608547e+17
X5561,1.0574694366703621e+17
X5953,1.1410625713018341e+17
X6701,1.0582704029276661e+17
X6877,1.1409624210288822e+17
PD03,1.222704748785549e+17
TV03,1.2220092794221762e+17
X5561,1.0571289777182018e+17
X5953,1.2233232201061853e+17
X6701,1.140637918806694e+17
X6877,1.2233059044956322e+17
PD03,1.3149477809689877e+17
TV03,1.3141117581008398e+17
X5561,1.2206919038160717e+17
X5953,1.2226730400097806e+17
X6701,1.2232757388458475e+17
X6877,1.2227077516091026e+17
PD03,1.0581247263796403e+17
TV03,1.2221060943564411e+17
X5561,1.0573604144230256e+17
X5953,1.0588020845009805e+17
X6701,1.058620512655536e+17
X6877,1.0586167534712962e+17
PD03,1.0586174837506622e+17
TV03,1.0586208706022944e+17
X5561,1.0586199140249698e+17
X5953,1.0586167692641696e+17
X6701,1.0586172854791309e+17
X6877,1.0585588302760926e+17
PD03,1.2233631577872506e+17
TV03,1.2222097640920565e+17
X5561,1.221205709734325e+17
X5953,1.2236017536734822e+17
X6701,1.2233008009354859e+17
X6877,1.2234932311984925e+17
PD03,1.2226733292605968e+17
TV03,1.222307067995657e+17
X5561,1.2214457825629589e+17
X5953,1.2235708168440286e+17
X6701,1.2231969417388248e+17
X6877,1.223560919306422e+17
PD03,1.2236252320706667e+17
TV03,1.2225840920893931e+17
X5561,1.2215226009924698e+17
X5953,1.2238016214802146e+17
X6701,1.2229266570421538e+17
X6877,1.223120244633602e+17
PD03,1.0579818776404506e+17
TV03,1.0578017592245182e+17
X5561,1.0575419523472533e+17
X5953,1.0589485158164891e+17
X6701,1.0588259234954165e+17
X6877,1.0586970247642427e+17
PD03,1.0587269519410053e+17
TV03,1.0585174067196235e+17
X5561,1.0579620542231885e+17
X5953,1.0590384074932283e+17
X6701,1.0588583198224307e+17
X6877,1.0591144882946699e+17
PD03,1.0586246174256082e+17
TV03,1.0581941557584712e+17
X5561,1.057750483413887e+17
X5953,1.0589529122507533e+17
X6701,1.0587433914591989e+17
X6877,1.058785200026179e+17
PD03,1.0588188518827533e+17
TV03,1.0584551222417894e+17
X5561,1.0579844070203762e+17
X5953,1.0589904309761083e+17
X6701,1.0588273519842155e+17
X6877,1.0588844006493525e+17
PD03,9.593816166886344e+16
TV03,9.591403028198397e+16
X5561,9.588496801482246e+16
X5953,9.595336880485203e+16
X6701,9.596839663928224e+16
X6877,9.595290584498309e+16
PD03,9.59338497650651e+16
TV03,9.589639040563154e+16
X5561,9.589785833897123e+16
X5953,9.594431990593714e+16
X6701,9.599441723852907e+16
X6877,9.59347841567737e+16
PD03,9.59790308174753e+16
TV03,9.593244832549042e+16
X5561,9.592694093019749e+16
X5953,9.601364247469077e+16
X6701,9.599492734054694e+16
X6877,9.600196400151141e+16
PD03,1.0584507432612512e+17
TV03,1.0577988324162915e+17
X5561,1.0576603249937531e+17
X5953,1.0588182113051978e+17
X6701,1.0586238495990336e+17
X6877,1.058683989263986e+17
PD03,1.058342074098506e+17
TV03,9.592996596902126e+16
X5561,1.0576560046276466e+17
X5953,1.0581669456775808e+17
X6701,1.0580607585203333e+17
X6877,1.0581939571665035e+17
PD03,1.0581523248007131e+17
TV03,1.2211637271621082e+17
X5561,1.220115836623734e+17
X5953,1.2224227790965434e+17
X6701,1.2220115531377638e+17
X6877,1.2220110211299291e+17
PD03,1.0080107959383174e+17
TV03,1.0573053976858126e+17
X5561,9.590872806715187e+16
X5953,9.591202519024184e+16
X6701,9.595512250136938e+16
X6877,9.595969071593754e+16
PD03,9.592098347978291e+16
TV03,9.58424509499722e+16
X5561,9.591702864760142e+16
X5953,9.598252891635037e+16
X6701,9.597285161171174e+16
X6877,9.596449077713088e+16
PD03,1.2226107597758243e+17
TV03,1.057593194350326e+17
X5561,1.2209318052171176e+17
X5953,1.2238114365822358e+17
X6701,1.22341853320312e+17
X6877,1.2236249425866814e+17
PD03,1.0586597269457198e+17
TV03,1.0578934389638797e+17
X5561,1.0573426624247498e+17
X5953,1.058330012061426e+17
X6701,1.058291968062376e+17
X6877,1.0585803411850794e+17
PD03,1.2222853745642691e+17
TV03,1.2218388898002933e+17
X5561,1.2209886048827946e+17
X5953,1.2232431476851518e+17
X6701,1.2230084270635485e+17
X6877,1.2230007964607667e+17
PD03,1.2228958622975186e+17
TV03,1.2219454576882552e+17
X5561,1.2213466043783818e+17
X5953,1.223693369372876e+17
X6701,1.2235220629610395e+17
X6877,1.223066857141222e+17
PD03,1.2225805840486776e+17
TV03,1.2220945550040894e+17
X5561,1.2215363791901982e+17
X5953,1.2239962094081293e+17
X6701,1.2236523395878355e+17
X6877,1.2237059696723755e+17
PD03,1.0579540098375027e+17
TV03,1.0578522343945155e+17
X5561,1.0577724271883074e+17
X5953,1.0589526568731075e+17
X6701,1.058713306647048e+17
X6877,1.0588034767256427e+17
PD03,1.0586371063203573e+17
TV03,1.057852444736395e+17
X5561,1.0574945056776619e+17
X5953,1.0586317972623365e+17
X6701,1.0585012114246518e+17
X6877,1.0584943400910253e+17
PD03,1.0582768198521309e+17
TV03,1.0579996023884195e+17
X5561,1.057627507650521e+17
X5953,1.0585866132183082e+17
X6701,1.0584520918195038e+17
X6877,1.058467069443357e+17
PD03,1.0584258995349213e+17
TV03,1.0580959809813853e+17
X5561,1.057300471044303e+17
X5953,1.0583721544509584e+17
X6701,1.0582033425587109e+17
X6877,1.0585934549617157e+17
PD03,9.595197803428144e+16
TV03,9.58731994260037e+16
X5561,9.589490644856882e+16
X5953,9.589005955529507e+16
X6701,9.593809889423384e+16
X6877,9.584606079099861e+16
PD03,9.591995498283722e+16
TV03,9.58876207166844e+16
X5561,9.585979251324474e+16
X5953,9.599459450724773e+16
X6701,9.598080026638803e+16
X6877,9.597569270098416e+16
PD03,9.593209708576746e+16
TV03,8.254928815335866e+16
X5561,9.586271439429397e+16
X5953,9.596794270146418e+16
X6701,9.594912742508998e+16
X6877,9.590479327587042e+16
PD03,9.589249240415434e+16
TV03,8.25287309579533e+16
X5561,1.0570457856857624e+17
X5953,9.589683618468789e+16
X6701,9.589055276088818e+16
X6877,9.588987006768606e+16
PD03,1.0580829766954426e+17
TV03,9.587719856650582e+16
X5561,1.2208811352225262e+17
X5953,1.0583824815472675e+17
X6701,1.0583451263395594e+17
X6877,1.058183683322909e+17
PD03,1.4097203683221174e+17
TV03,1.4077052197334658e+17
X5561,1.4064450360562957e+17
X5953,1.4099152302745451e+17
X6701,1.4094690879849894e+17
X6877,1.4097470046907458e+17
PD03,1.2233968379107622e+17
TV03,1.2223853483184952e+17
X5561,1.2213428068951274e+17
X5953,1.2241076196423707e+17
X6701,1.2237131784880595e+17
X6877,1.2236541723149808e+17
PD03,1.222711893803583e+17
TV03,1.222300169297075e+17
X5561,1.2211450899560827e+17
X5953,1.2234959492681171e+17
X6701,1.2231047553242646e+17
X6877,1.2237251672084962e+17
PD03,1.0579437676426728e+17
TV03,1.0579931583064859e+17
X5561,9.587354597511578e+16
X5953,9.593013897950912e+16
X6701,9.592239716255837e+16
X6877,9.592643798355723e+16
PD03,8.254932046079504e+16
TV03,8.25144271475856e+16
X5561,8.250596487026288e+16
X5953,8.257890956673187e+16
X6701,8.254396823343587e+16
X6877,8.259046531637301e+16
PD03,1.0579953407314646e+17
TV03,1.0580384118910773e+17
X5561,1.057454405287804e+17
X5953,1.0586206350059384e+17
X6701,1.0582862082947947e+17
X6877,1.0583956474023347e+17
PD03,1.0582540512239878e+17
TV03,9.588168299312955e+16
X5561,1.0571652427260928e+17
X5953,1.0582614358860502e+17
X6701,1.0581455352881403e+17
X6877,1.0582009400615205e+17
PD03,1.0581063851643576e+17
TV03,1.0578761552785787e+17
X5561,1.221836862421088e+17
X5953,1.0589662481761277e+17
X6701,1.058803361867638e+17
X6877,1.058867873010286e+17
PD03,1.0589793318636462e+17
TV03,1.058054768944615e+17
X5561,1.0579351301640792e+17
X5953,1.0588211548811587e+17
X6701,1.0586571149384686e+17
X6877,1.0587588579392256e+17
PD03,1.0585516453649045e+17
TV03,1.0582962139752778e+17
X5561,1.0578366823382258e+17
X5953,1.0588579210964946e+17
X6701,1.058676329278905e+17
X6877,1.0587272430049947e+17
PD03,1.0583777672015178e+17
TV03,1.0581610376551682e+17
X5561,1.0577081866861339e+17
X5953,1.0587468197836722e+17
X6701,1.0583004967638e+17
X6877,1.0584195810211531e+17
PD03,1.0583929016465786e+17
TV03,1.0576914929325837e+17
X5561,1.0577910680330158e+17
X5953,1.0584072035479118e+17
X6701,1.058824596287479e+17
X6877,1.0582406172722272e+17
PD03,1.05849013344014e+17
TV03,1.0579864248297645e+17
X5561,1.2215434825549046e+17
X5953,1.2242723575817114e+17
X6701,1.2237870839204246e+17
X6877,1.2241925318515736e+17
PD03,1.2238528707367739e+17
TV03,1.2227155355054531e+17
X5561,1.2216112276249982e+17
X5953,1.2238952357387126e+17
X6701,1.2237006394764424e+17
X6877,1.2238728423426502e+17
PD03,1.0590872584251333e+17
TV03,1.0586595681522763e+17
X5561,1.0581879647915645e+17
X5953,1.0592367020630269e+17
X6701,1.0590724738315198e+17
X6877,1.0590841367722954e+17
PD03,1.0590817926845291e+17
TV03,1.05815762678847e+17
X5561,1.0575738793490925e+17
X5953,1.0586534586971733e+17
X6701,1.0585061963213437e+17
X6877,1.0586022712697416e+17
PD03,1.0586161853425227e+17
TV03,1.057985758162891e+17
X5561,1.058020015360523e+17
X5953,1.0586667510518669e+17
X6701,1.0583357902258667e+17
X6877,1.0583788476283085e+17
PD03,1.0581788458291498e+17
TV03,1.0577360623566438e+17
X5561,1.0576903570419664e+17
X5953,1.058682350758474e+17
X6701,1.0586394619165829e+17
X6877,1.0588647558297624e+17
PD03,1.0583213041955242e+17
TV03,1.0578340536689669e+17
X5561,1.0574479141058014e+17
X5953,1.0586418428399418e+17
X6701,1.0584910670172506e+17
X6877,1.0585356090396306e+17
PD03,1.058536411467342e+17
TV03,9.592491247063778e+16
X5561,8.253039074743133e+16
X5953,9.594285807500694e+16
X6701,9.588312952244181e+16
X6877,9.58994718956436e+16
PD03,9.589514953754464e+16
TV03,9.589243331053563e+16
X5561,9.58689007392165e+16
X5953,9.592076985667194e+16
X6701,9.592063599002216e+16
X6877,9.592772157074853e+16
PD03,9.589209382183722e+16
TV03,9.58783575801518e+16
X5561,9.584636445401995e+16
X5953,9.59161157267653e+16
X6701,9.593147372392622e+16
X6877,9.591882764753288e+16
PD03,9.590269275913125e+16
TV03,9.590223852076726e+16
X5561,1.0571517066957157e+17
X5953,1.0582226440215381e+17
X6701,1.0582622086098637e+17
X6877,1.0585038313793805e+17
PD03,1.2230485061500072e+17
TV03,1.2228221282112634e+17
X5561,1.2218107329661763e+17
X5953,1.22385575108151e+17
X6701,1.2237624825109885e+17
X6877,1.2235635795150651e+17
PD03,1.2228941908834022e+17
TV03,1.2219583997752349e+17
X5561,1.4056390252639784e+17
X5953,1.2229240703724664e+17
X6701,1.3157301564945944e+17
X6877,1.2232250110751814e+17
PD03,1.4081297782328334e+17
TV03,1.4071344762263667e+17
X5561,1.4047746825284966e+17
X5953,1.4092212780260709e+17
X6701,1.4083726551838026e+17
X6877,1.4086295185825435e+17
PD03,1.2220697637830618e+17
TV03,1.2217544429469122e+17
X5561,1.2209566410816522e+17
X5953,1.223421031458478e+17
X6701,1.2227528759315792e+17
X6877,1.2231161767227738e+17
PD03,1.0582744461764003e+17
TV03,1.0576989128720395e+17
X5561,1.2210609007840285e+17
X5953,1.2231651048619958e+17
X6701,1.2231656210769571e+17
X6877,1.0577805671700744e+17
PD03,1.0579283186875472e+17
TV03,1.2223194414120453e+17
X5561,1.057579385266409e+17
X5953,1.0586473445144123e+17
X6701,1.0584833823525088e+17
X6877,1.058568449252191e+17
PD03,7.0801262606885304e+16
TV03,7.0808180241379064e+16
X5561,7.0808744342576376e+16
X5953,7.082579304214832e+16
X6701,7.08214681144866e+16
X6877,7.082419796258799e+16
PD03,7.080531627256057e+16
TV03,7.080571240376278e+16
X5561,7.0811802523163416e+16
X5953,7.08222542638057e+16
X6701,7.082077709551776e+16
X6877,7.081925780529827e+16
PD03,8.254132421635088e+16
TV03,8.254664904908008e+16
X5561,9.58891178652562e+16
X5953,9.592778270586002e+16
X6701,9.594257214901674e+16
X6877,8.92389783512946e+16
PD03,1.0583758373698846e+17
TV03,1.057987031285752e+17
X5561,1.0575260728374717e+17
X5953,1.0584911442668496e+17
X6701,1.0588182386229758e+17
X6877,1.0588847863985226e+17
PD03,9.590382132300379e+16
TV03,9.586616962512834e+16
X5561,9.586824970337394e+16
X5953,9.594048898010403e+16
X6701,9.592905351487378e+16
X6877,9.593960357018954e+16
PD03,9.589264792723104e+16
TV03,9.586899194458152e+16
X5561,9.588413578252157e+16
X5953,9.592975869655352e+16
X6701,9.592745667230869e+16
X6877,9.591785267073467e+16
PD03,9.585512208242045e+16
TV03,9.58564302929937e+16
X5561,9.5825884515354e+16
X5953,9.587001829977594e+16
X6701,9.587251569207613e+16
X6877,9.586244194227125e+16
PD03,1.0573580699227872e+17
TV03,1.0577122357838182e+17
X5561,1.0572107698766384e+17
X5953,1.0582664104492542e+17
X6701,1.0580858238889869e+17
X6877,1.0581987673859954e+17
PD03,1.0582250616210776e+17
TV03,1.0579161521123464e+17
X5561,1.0574123315937035e+17
X5953,1.0586140508431051e+17
X6701,1.0583564380849717e+17
X6877,1.0582631284550877e+17
PD03,1.0581089047005002e+17
TV03,1.057942036561304e+17
X5561,1.057439335273857e+17
X5953,1.0585925313917498e+17
X6701,1.0583769375603962e+17
X6877,1.0583422493867605e+17
PD03,1.0583429796661267e+17
TV03,9.586890032730822e+16
X5561,9.583520386360222e+16
